country,source,author,title,description,url,urlToImage,publishedAt,content,date,sentiment,domain,is_green
ca,"{'id': 'cbc-news', 'name': 'CBC News'}",,"Evidence in Linda O'Leary trial shows other vessel's lights were off at time of boat crash, defence says - CBC.ca","Linda O'Leary's lawyer said in the closing arguments of her Ontario provincial court trial that evidence showing another vessel's lights were off at the time his client crashed into it is too strong to find her guilty in the fatal 2019 boat collision, but the…",https://www.cbc.ca/news/canada/toronto/linda-oleary-boat-crash-trial-light-evidence-1.6112858,https://i.cbc.ca/1.5942383.1623676537!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/ont-oleary-boat-crash-20191128.jpg,2021-07-22T19:38:43Z,"Overwhelming evidence showing another vessel's lights were off at the time Linda O'Leary crashed into it means she shouldn't be found guilty in the deadly boat collision, her lawyer argued in court T… [+4459 chars]",2021-07-22 14:58:52.519894,-0.9956222176551819,www.cbc.ca,0
ca,"{'id': None, 'name': 'CHEK'}",CHEK News,South Vancouver Island wildfire now considered 'out of control': BC Wildfire Service - CHEK,"A wildfire on south Vancouver Island near Shirley is now considered out of control. The fire in Muir Creek, discovered on July 16, was under control earlier in the week but hot... more",https://www.cheknews.ca/south-vancouver-island-wildfire-now-considered-out-of-control-bc-wildfire-service-849708/,https://cdn.cheknews.ca/wp-content/uploads/2021/07/22120628/BCWF-Shirley-Wildfire-July-22-2021.jpg,2021-07-22T19:18:45Z,"A wildfire on south Vancouver Island near Shirley is now considered out of control.
The fire in Muir Creek, discovered on July 16, was under control earlier in the week but hot spots found outside t… [+831 chars]",2021-07-22 14:58:52.519894,-0.6544217268625895,www.cheknews.ca,1
ca,"{'id': 'cbc-news', 'name': 'CBC News'}",,"Two doses of Pfizer, AstraZeneca COVID-19 shots effective against delta variant, study finds - CBC.ca","Two doses of Pfizer-BioNTech or AstraZeneca-Oxford's COVID-19 vaccines are nearly as effective against the highly transmissible delta coronavirus variant as they are against the previously dominant alpha variant, a new study shows.",https://www.cbc.ca/news/health/pfizer-astrazeneca-versus-delta-1.6113014,https://i.cbc.ca/1.6104487.1626377105!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/1233986271.jpg,2021-07-22T18:33:56Z,Two doses of Pfizer-BioNTech or AstraZeneca-Oxford's COVID-19 vaccines are nearly as effective against the highly transmissible delta coronavirus variant as they are against the previously dominant a… [+3288 chars],2021-07-22 14:58:52.519894,-0.8996446132659912,www.cbc.ca,0
ca,"{'id': None, 'name': 'Edmonton Journal'}","Bruce McCurdy, Edmonton Journal","Edmonton Oilers' GM Holland discusses Larsson, Smith, Hyman, buyouts, RFAs and the Draft - Edmonton Journal","Edmonton Oilers General Manager Ken Holland held an on-line media avail on Thursday morning, answering and/or evading a number of questions posed about the…",https://edmontonjournal.com/sports/hockey/nhl/cult-of-hockey/edmonton-oilers-gm-holland-discusses-adam-larsson-mike-smith-zach-hyman-rfas-and-the-draft,https://smartcdn.prod.postmedia.digital/edmontonjournal/wp-content/uploads/2021/06/73784198-ken_holland385_73784198-scaled.jpg,2021-07-22T18:19:22Z,"Article content
Edmonton Oilers General Manager Ken Holland held an on-line media avail on Thursday morning, answering and/or evading a number of questions posed about the current state of his Edmon… [+3633 chars]",2021-07-22 14:58:52.519894,-0.48032909631729126,edmontonjournal.com,1
ca,"{'id': None, 'name': 'Ctvnews.ca'}",CTVNewsOttawa.ca,Police identify victim in Nepean stabbing death - CTV Edmonton,The Ottawa Police Homicide Unit is investigating the homicide of a 25-year-old man in Nepean overnight.,https://ottawa.ctvnews.ca/police-identify-victim-in-nepean-stabbing-death-1.5518912,https://www.ctvnews.ca/polopoly_fs/1.5518963.1626964929!/httpImage/image.png_gen/derivatives/landscape_620/image.png,2021-07-22T18:02:28Z,"OTTAWA -- 
Ottawa police say a 25-year-old man is the victim of a homicide in Nepean overnight.
Police were called to a home on Sherry Lane around 1:30 a.m. Thursday and found a man stabbed to deat… [+397 chars]",2021-07-22 14:58:52.519894,-0.49407660961151123,ottawa.ctvnews.ca,0
ca,"{'id': None, 'name': 'Kyiv Post'}",,Associated Press: Russia launches lab module to International Space Station | KyivPost - Ukraine's Global Voice - Kyiv Post,MOSCOW — Russia on July 21 successfully launched a long-delayed lab module for the International Space Station that is intended to provide more room for scientific experiments and space for the crew. Read more here. Found a spelling error? Let us know – highl…,https://www.kyivpost.com/eastern-europe/associated-press-russia-launches-lab-module-to-international-space-station.html,https://www.kyivpost.com/wp-content/uploads/2021/07/000_9FL26T.jpg,2021-07-22T17:48:39Z,"XDear reader,This is a friendly reminder that you should switch off your ad-blocker while visiting the Kyiv Post.We respect and understand your choice to avoid advertising, but most ad-blockers also … [+245 chars]",2021-07-22 14:58:52.519894,-0.3634854793548584,www.kyivpost.com,1
ca,"{'id': None, 'name': 'Ctvnews.ca'}","Kayla Rosen, Kayla Rosen",Manitoba's vaccine task force speaks on possibility of COVID-19 booster shot - CTV News Winnipeg,"The medical lead of Manitoba’s COVID-19 vaccine task force discussed the possibility of a required third dose, saying there are some scenarios where a booster shot could potentially be needed, but health officials can’t say for sure.",https://winnipeg.ctvnews.ca/manitoba-s-vaccine-task-force-speaks-on-possibility-of-covid-19-booster-shot-1.5519404,https://www.ctvnews.ca/polopoly_fs/1.5425537.1620861477!/httpImage/image.jpg_gen/derivatives/landscape_620/image.jpg,2021-07-22T17:04:57Z,"WINNIPEG -- 
The medical lead of Manitobas COVID-19 vaccine task force discussed the possibility of a required third dose, saying there are some scenarios where a booster shot could potentially be n… [+1323 chars]",2021-07-22 14:58:52.519894,-0.489215612411499,winnipeg.ctvnews.ca,0
ca,"{'id': 'the-globe-and-mail', 'name': 'The Globe And Mail'}",Reuters,"Airline, bank, tech company websites briefly down in widespread outage - The Globe and Mail","Widespread outage brings down websites of airlines, banks, tech companies. This is the third such incident in two months, after outages hit social media, government and news sites across in June",https://www.theglobeandmail.com/world/article-airline-bank-tech-company-websites-down-in-widespread-outage/,https://www.theglobeandmail.com/resizer/L57Ai4ROzMiz7OvOGDhI_-6JjV4=/1200x0/filters:quality(80)/cloudfront-us-east-1.images.arcpublishing.com/tgam/ZEKWOUXWRNO5DJ2ITXGO2E6V6A.jpg,2021-07-22T16:59:50Z,"Many websites were briefly down in an outage sparked by a glitch in Akamai Technologies Inc.s systems, the second major disruption linked to the cloud company in about a month.
We have implemented a… [+1913 chars]",2021-07-22 14:58:52.519894,-0.9965208371480306,www.theglobeandmail.com,0
ca,"{'id': None, 'name': 'Global News'}",Melissa Gilligan,"Calgary man accused of posing as veteran, offering self-defence classes - Globalnews.ca",Calgary police said the man 'had not been involved with the military at any point.',https://globalnews.ca/news/8051066/calgary-man-accused-fake-veteran/,https://globalnews.ca/wp-content/uploads/2021/07/800_ca21233972-militaryexhibits2.jpg?quality=85&strip=all&w=720&h=379&crop=1,2021-07-22T16:28:05Z,"Police have laid charges against a Calgary man accused of posing as an ex-military member and hosting survivalist training courses in his southeast home.
Officers began investigating a company calle… [+1484 chars]",2021-07-22 14:58:52.519894,-0.49786099791526794,globalnews.ca,0
ca,"{'id': None, 'name': 'Global News'}",Rachel Gilmore,Annamie Paul denies Green Party ‘infighting’ despite legal filing - Global News,Her comments comes on the heels of the news that the party is involved in legal proceedings related to the party's internal turmoil.,https://globalnews.ca/news/8050907/green-party-annamie-paul-leader-turmoil-legal-court-case/,https://globalnews.ca/wp-content/uploads/2021/06/CP125170872.jpg?quality=85&strip=all&w=720&h=379&crop=1,2021-07-22T16:17:37Z,"Green Party leader Annamie Paul says there’s “no infighting” happening within her party, despite the latest revelation that the legal system is now involved in the ongoing dispute.
“I am not feuding… [+5210 chars]",2021-07-22 14:58:52.519894,-0.8876511454582214,globalnews.ca,0
ca,"{'id': 'the-globe-and-mail', 'name': 'The Globe And Mail'}",,M. Night Shyamalan’s new thriller Old is pure chaos - The Globe and Mail,Old is a feverishly earnest look at mortality and responsibility with a great pull-back-the-curtain ending,https://www.theglobeandmail.com/arts/film/reviews/article-m-night-shyamalans-new-thriller-old-is-pure-chaos/,https://www.theglobeandmail.com/resizer/TWDncCQZLuNZdo3eBquyFT_QmP8=/1200x0/filters:quality(80)/cloudfront-us-east-1.images.arcpublishing.com/tgam/K7JMKAUVYNAGZHKEYEWKVXNEUQ.JPG,2021-07-22T16:00:00Z,"M. Night Shyamalan's Old is a horror movie about aging.
PHOBYMO/UNIVERSAL PICTURES
Plan your screen time with the weekly What to Watch newsletter. Sign up today.
<ul><li>Old</li><li>Directed by M.… [+3740 chars]",2021-07-22 14:58:52.519894,0.04959365081787109,www.theglobeandmail.com,0
ca,"{'id': 'cbc-news', 'name': 'CBC News'}",,Air quality concerns heighten due to smoke from 166 forest fires in northwestern Ontario - CBC.ca,"Air quality statements have been issued for parts of northwestern Ontario as more than 160 fires burn in the region Thursday, and the region remains under a provincial emergency order.",https://www.cbc.ca/news/canada/thunder-bay/forest-fire-air-quality-july-22-1.6112543,https://i.cbc.ca/1.6112578.1626959747!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/kenora-51.jpg,2021-07-22T15:51:15Z,"Air quality statements have been issued for parts of northwestern Ontario as more than 160 fires were reported Thursday morning.
Aviation, Forest Fire and Emergency Services (AFFES) said the fire ha… [+2597 chars]",2021-07-22 14:58:52.519894,-0.9663861393928528,www.cbc.ca,0
ca,"{'id': 'cbc-news', 'name': 'CBC News'}",,Cleanup begins in flood-ravaged Chinese city of Zhengzhou - CBC.ca,Residents of the storm-ravaged central Chinese city of Zhengzhou on Thursday were shovelling mud from their homes and hauling away wrecked cars and piles of destroyed belongings following floods that killed at least 33 people in the city and surrounding areas.,https://www.cbc.ca/news/world/cleanup-begins-in-flood-ravaged-chinese-city-of-zhengzhou-1.6112486,https://i.cbc.ca/1.6112499.1626954971!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/1234095877.jpg,2021-07-22T15:47:52Z,Residents of the storm-ravaged central Chinese city of Zhengzhou on Thursday were shovelling mud from their homes and hauling away wrecked cars and piles of destroyed belongings following floods that… [+2672 chars],2021-07-22 14:58:52.519894,-0.4994679093360901,www.cbc.ca,0
ca,"{'id': None, 'name': 'CityNews Vancouver'}",,Rolling Stones drops Vancouver from upcoming tour - News 1130,"If you were one of the many people hoping to rock out to the Rolling Stones in Vancouver this year, think again. The band has dropped the city from its tour.",https://www.citynews1130.com/2021/07/22/rolling-stones-vancouver-tour/,https://www.citynews1130.com/wp-content/blogs.dir/sites/9/2019/08/NYGA105-86_2019_002154.jpg,2021-07-22T15:37:38Z,"VANCOUVER (NEWS 1130) – If you were one of the many people hoping to rock out to the Rolling Stones in Vancouver this year, think again.
The band has changed its mind about coming to the city as par… [+919 chars]",2021-07-22 14:58:52.519894,0.33246666666666663,www.citynews1130.com,0
ca,"{'id': 'business-insider', 'name': 'Business Insider'}",markets.businessinsider.com,NorthStar teams with Canadian Coast Guard and INRS to develop Earth Observation Monitoring System for Canada's marine and coastal environments - Markets Insider,NorthStar teams with Canadian Coast Guard and INRS to develop Earth Observation Monitoring System for Canada's marine and coastal environments,https://markets.businessinsider.com/news/stocks/northstar-teams-with-canadian-coast-guard-and-inrs-to-develop-earth-observation-monitoring-system-for-canada-s-marine-and-coastal-environments-1030635994,,2021-07-22T15:34:46Z,"Supporting resilient coastal communities and agile environmental management
MONTREAL, July 22, 2021 /CNW Telbec/ - NorthStar Earth &amp; Space (NorthStar) announced that it is collaborating with the… [+4856 chars]",2021-07-22 14:58:52.519894,0.0,markets.businessinsider.com,0
ca,"{'id': None, 'name': 'Yahoo Entertainment'}","Andrew Greif, Broderick Turner, Dan Woike","NBA roundtable: Kawhi Leonard, Chris Paul on the move? Maybe - Yahoo News Canada",Kawhi Leonard and Chris Paul can decline options and join the free-agent frenzy in August. A look at the NBA offseason for the Lakers and Clippers.,https://ca.news.yahoo.com/nba-roundtable-kawhi-leonard-chris-152206711.html,https://s.yimg.com/uu/api/res/1.2/7pMYI9AdMFKmQZBiTtheLw--~B/aD01NjA7dz04NDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/la_times_articles_853/25ac3a85bc239cfd1b507ff3c1adf9d3,2021-07-22T15:22:06Z,"Suns guard Chris Paul, center, greets injured Clippers star Kawhi Leonard after Phoenix won Game 6 of the Western Conference finals. (Mark J. Terrill / Associated Press)
With the Milwaukee Bucks put… [+6973 chars]",2021-07-22 14:58:52.519894,0.0,ca.news.yahoo.com,0
ca,"{'id': None, 'name': 'Sportsnet.ca'}",,Analyzing Seattle’s expansion draft: Are the Kraken a playoff team? - Sportsnet.ca,The Seattle Kraken chose 30 players in Wednesday's expansion draft and further moves are expected. But how do they look out of the gate? Sportlogiq looks at some of their strengths and areas where they'll need to improve.,https://www.sportsnet.ca/nhl/article/analyzing-seattles-expansion-draft-kraken-playoff-team/,,2021-07-22T15:07:00Z,"The Kraken has been released.
The NHLs newest team has players as the Seattle Kraken unveiled their roster Wednesday night. The roster as it stands is the first iteration of what it will ultimately … [+8317 chars]",2021-07-22 14:58:52.519894,0.10044,www.sportsnet.ca,0
ca,"{'id': None, 'name': 'Yahoo Entertainment'}",Devin Coldewey,"DeepMind puts the entire human proteome online, as folded by AlphaFold - Yahoo Canada Finance","DeepMind and several research partners have released a database containing the 3D structures of nearly every protein in the human body, as computationally...",https://ca.finance.yahoo.com/news/deepmind-puts-entire-human-proteome-150107649.html,https://s.yimg.com/uu/api/res/1.2/6Q.kn_v.F4mRc45mP.7nGw--~B/aD05ODM7dz0xNjMyO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/techcrunch_350/1224f9dbbae498f32fcb8c919a64eea7,2021-07-22T15:01:07Z,"DeepMind and several research partners have released a database containing the 3D structures of nearly every protein in the human body, as computationally determined by the breakthrough protein foldi… [+15106 chars]",2021-07-22 14:58:52.519894,-0.001874455356597915,ca.finance.yahoo.com,0
